Age,Gender,O,C,E,A,N,Hassle,Category,Severity
21,Female,33,29,31,29,30,Challenges in managing group projects,Academic Hassles,5
21,Female,33,29,31,29,30,Getting late to class,Academic Hassles,5
21,Male,34,28,16,23,33,Misplacing or losing things,General Hassles,5
21,Male,34,28,16,23,33,Silly practical mistakes,General Hassles,3
21,Male,34,28,16,23,33,Trouble with pets,General Hassles,2
21,Male,34,28,16,23,33,Difficulties with friends,General Hassles,3
21,Male,34,28,16,23,33,Regrets over past decision/s,Inner Concerns,5
21,Male,34,28,16,23,33,Concerned about the meaning of life,Inner Concerns,4
21,Male,34,28,16,23,33,Being lonely,Inner Concerns,3
21,Male,34,28,16,23,33,Inability to express oneself,Inner Concerns,3
21,Male,34,28,16,23,33,Fear of rejection,Inner Concerns,5
21,Male,34,28,16,23,33,Trouble making decisions,Inner Concerns,4
21,Male,34,28,16,23,33,Physical appearance,Inner Concerns,3
21,Male,34,28,16,23,33,Not seeing people,Inner Concerns,2
21,Male,34,28,16,23,33,Troubling thoughts about one’s future,Inner Concerns,4
21,Male,34,28,16,23,33,Not enough personal energy,Inner Concerns,2
21,Male,34,28,16,23,33,Concerns about getting ahead,Inner Concerns,1
21,Male,34,28,16,23,33,Fear of confrontation,Inner Concerns,5
21,Male,34,28,16,23,33,Wasting time,Inner Concerns,2
21,Male,34,28,16,23,33,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",Financial Concerns,1
21,Male,34,28,16,23,33,Not enough money for wants (entertainment and recreation),Financial Concerns,1
21,Male,34,28,16,23,33,Concerns about owing money,Financial Concerns,3
21,Male,34,28,16,23,33,Concerns about money for emergencies,Financial Concerns,3
21,Male,34,28,16,23,33,Financial security,Financial Concerns,3
21,Male,34,28,16,23,33,Not enough time to do things one needs to,Time Pressures,2
21,Male,34,28,16,23,33,Too many responsibilities,Time Pressures,5
21,Male,34,28,16,23,33,Not getting enough rest,Time Pressures,4
21,Male,34,28,16,23,33,Too many interruptions,Time Pressures,2
21,Male,34,28,16,23,33,Not enough time for entertainment and recreation,Time Pressures,1
21,Male,34,28,16,23,33,Too many meetings,Time Pressures,3
21,Male,34,28,16,23,33,Social obligations,Time Pressures,3
21,Male,34,28,16,23,33,Concerns about meeting high standards,Time Pressures,5
21,Male,34,28,16,23,33,Noise,Time Pressures,2
21,Male,34,28,16,23,33,Pollution,Environmental Hassles,3
21,Male,34,28,16,23,33,Crime,Environmental Hassles,3
21,Male,34,28,16,23,33,Traffic,Environmental Hassles,4
21,Male,34,28,16,23,33,Concerns about news events,Environmental Hassles,1
21,Male,34,28,16,23,33,Rising prices of common goods,Environmental Hassles,1
21,Male,34,28,16,23,33,Concerns about accidents,Environmental Hassles,3
21,Male,34,28,16,23,33,Yardwork or outside home maintenance,Family Hassles,1
21,Male,34,28,16,23,33,Overloaded with family responsibilities,Family Hassles,1
21,Male,34,28,16,23,33,Home maintenance (inside),Family Hassles,1
21,Male,34,28,16,23,33,Concerns about medical treatment,Health Hassles,3
21,Male,34,28,16,23,33,Physical illness,Health Hassles,3
21,Male,34,28,16,23,33,Side effects of medication,Health Hassles,1
21,Male,34,28,16,23,33,Concerns about health in general,Health Hassles,3
21,Male,34,28,16,23,33,Concerns about bodily functions,Health Hassles,3
21,Male,34,28,16,23,33,Dissatisfaction with academic performance,Academic Hassles,3
21,Male,34,28,16,23,33,Challenges with instructors,Academic Hassles,3
21,Male,34,28,16,23,33,Discontent with current academic responsibilities,Academic Hassles,4
21,Male,34,28,16,23,33,Concerns regarding academic transitions,Academic Hassles,2
21,Male,34,28,16,23,33,Difficulties with peers or classmates,Academic Hassles,1
21,Male,34,28,16,23,33,Challenges in managing group projects,Academic Hassles,3
21,Male,34,28,16,23,33,Getting late to class,Academic Hassles,1
18,Female,43,39,21,31,25,Misplacing or losing things,General Hassles,2
18,Female,43,39,21,31,25,Silly practical mistakes,General Hassles,2
18,Female,43,39,21,31,25,Trouble with pets,General Hassles,1
18,Female,43,39,21,31,25,Difficulties with friends,General Hassles,1
18,Female,43,39,21,31,25,Regrets over past decision/s,Inner Concerns,3
18,Female,43,39,21,31,25,Concerned about the meaning of life,Inner Concerns,5
18,Female,43,39,21,31,25,Being lonely,Inner Concerns,2
18,Female,43,39,21,31,25,Inability to express oneself,Inner Concerns,3
18,Female,43,39,21,31,25,Fear of rejection,Inner Concerns,4
18,Female,43,39,21,31,25,Trouble making decisions,Inner Concerns,3
18,Female,43,39,21,31,25,Physical appearance,Inner Concerns,3
18,Female,43,39,21,31,25,Not seeing people,Inner Concerns,2
18,Female,43,39,21,31,25,Troubling thoughts about one’s future,Inner Concerns,5
18,Female,43,39,21,31,25,Not enough personal energy,Inner Concerns,3
18,Female,43,39,21,31,25,Concerns about getting ahead,Inner Concerns,3
18,Female,43,39,21,31,25,Fear of confrontation,Inner Concerns,1
18,Female,43,39,21,31,25,Wasting time,Inner Concerns,5
18,Female,43,39,21,31,25,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",Financial Concerns,2
18,Female,43,39,21,31,25,Not enough money for wants (entertainment and recreation),Financial Concerns,2
18,Female,43,39,21,31,25,Concerns about owing money,Financial Concerns,1
18,Female,43,39,21,31,25,Concerns about money for emergencies,Financial Concerns,2
18,Female,43,39,21,31,25,Financial security,Financial Concerns,2
18,Female,43,39,21,31,25,Not enough time to do things one needs to,Time Pressures,2
18,Female,43,39,21,31,25,Too many responsibilities,Time Pressures,3
18,Female,43,39,21,31,25,Not getting enough rest,Time Pressures,3
18,Female,43,39,21,31,25,Too many interruptions,Time Pressures,2
18,Female,43,39,21,31,25,Not enough time for entertainment and recreation,Time Pressures,2
18,Female,43,39,21,31,25,Too many meetings,Time Pressures,2
18,Female,43,39,21,31,25,Social obligations,Time Pressures,2
18,Female,43,39,21,31,25,Concerns about meeting high standards,Time Pressures,4
18,Female,43,39,21,31,25,Noise,Time Pressures,3
18,Female,43,39,21,31,25,Pollution,Environmental Hassles,3
18,Female,43,39,21,31,25,Crime,Environmental Hassles,1
18,Female,43,39,21,31,25,Traffic,Environmental Hassles,5
18,Female,43,39,21,31,25,Concerns about news events,Environmental Hassles,3
18,Female,43,39,21,31,25,Rising prices of common goods,Environmental Hassles,4
18,Female,43,39,21,31,25,Concerns about accidents,Environmental Hassles,3
18,Female,43,39,21,31,25,Yardwork or outside home maintenance,Family Hassles,1
18,Female,43,39,21,31,25,Overloaded with family responsibilities,Family Hassles,1
18,Female,43,39,21,31,25,Home maintenance (inside),Family Hassles,2
18,Female,43,39,21,31,25,Concerns about medical treatment,Health Hassles,1
18,Female,43,39,21,31,25,Physical illness,Health Hassles,3
18,Female,43,39,21,31,25,Side effects of medication,Health Hassles,3
18,Female,43,39,21,31,25,Concerns about health in general,Health Hassles,4
18,Female,43,39,21,31,25,Concerns about bodily functions,Health Hassles,3
18,Female,43,39,21,31,25,Dissatisfaction with academic performance,Academic Hassles,1
18,Female,43,39,21,31,25,Challenges with instructors,Academic Hassles,2
18,Female,43,39,21,31,25,Discontent with current academic responsibilities,Academic Hassles,1
18,Female,43,39,21,31,25,Concerns regarding academic transitions,Academic Hassles,3
18,Female,43,39,21,31,25,Difficulties with peers or classmates,Academic Hassles,1
18,Female,43,39,21,31,25,Challenges in managing group projects,Academic Hassles,1
18,Female,43,39,21,31,25,Getting late to class,Academic Hassles,3
21,Male,38,29,22,27,27,Misplacing or losing things,General Hassles,2
21,Male,38,29,22,27,27,Silly practical mistakes,General Hassles,2
21,Male,38,29,22,27,27,Trouble with pets,General Hassles,1
21,Male,38,29,22,27,27,Difficulties with friends,General Hassles,2
21,Male,38,29,22,27,27,Regrets over past decision/s,Inner Concerns,3
21,Male,38,29,22,27,27,Concerned about the meaning of life,Inner Concerns,3
21,Male,38,29,22,27,27,Being lonely,Inner Concerns,4
21,Male,38,29,22,27,27,Inability to express oneself,Inner Concerns,2
21,Male,38,29,22,27,27,Fear of rejection,Inner Concerns,2
21,Male,38,29,22,27,27,Trouble making decisions,Inner Concerns,3
21,Male,38,29,22,27,27,Physical appearance,Inner Concerns,4
21,Male,38,29,22,27,27,Not seeing people,Inner Concerns,4
21,Male,38,29,22,27,27,Troubling thoughts about one’s future,Inner Concerns,4
21,Male,38,29,22,27,27,Not enough personal energy,Inner Concerns,2
21,Male,38,29,22,27,27,Concerns about getting ahead,Inner Concerns,3
21,Male,38,29,22,27,27,Fear of confrontation,Inner Concerns,3
21,Male,38,29,22,27,27,Wasting time,Inner Concerns,3
21,Male,38,29,22,27,27,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",Financial Concerns,1
21,Male,38,29,22,27,27,Not enough money for wants (entertainment and recreation),Financial Concerns,1
21,Male,38,29,22,27,27,Concerns about owing money,Financial Concerns,1
21,Male,38,29,22,27,27,Concerns about money for emergencies,Financial Concerns,1
21,Male,38,29,22,27,27,Financial security,Financial Concerns,2
21,Male,38,29,22,27,27,Not enough time to do things one needs to,Time Pressures,4
21,Male,38,29,22,27,27,Too many responsibilities,Time Pressures,4
21,Male,38,29,22,27,27,Not getting enough rest,Time Pressures,4
21,Male,38,29,22,27,27,Too many interruptions,Time Pressures,4
21,Male,38,29,22,27,27,Not enough time for entertainment and recreation,Time Pressures,3
21,Male,38,29,22,27,27,Too many meetings,Time Pressures,2
21,Male,38,29,22,27,27,Social obligations,Time Pressures,2
21,Male,38,29,22,27,27,Concerns about meeting high standards,Time Pressures,3
21,Male,38,29,22,27,27,Noise,Time Pressures,2
21,Male,38,29,22,27,27,Pollution,Environmental Hassles,2
21,Male,38,29,22,27,27,Crime,Environmental Hassles,1
21,Male,38,29,22,27,27,Traffic,Environmental Hassles,4
21,Male,38,29,22,27,27,Concerns about news events,Environmental Hassles,4
21,Male,38,29,22,27,27,Rising prices of common goods,Environmental Hassles,4
21,Male,38,29,22,27,27,Concerns about accidents,Environmental Hassles,3
21,Male,38,29,22,27,27,Yardwork or outside home maintenance,Family Hassles,1
21,Male,38,29,22,27,27,Overloaded with family responsibilities,Family Hassles,3
21,Male,38,29,22,27,27,Home maintenance (inside),Family Hassles,3
21,Male,38,29,22,27,27,Concerns about medical treatment,Health Hassles,2
21,Male,38,29,22,27,27,Physical illness,Health Hassles,2
21,Male,38,29,22,27,27,Side effects of medication,Health Hassles,1
21,Male,38,29,22,27,27,Concerns about health in general,Health Hassles,3
21,Male,38,29,22,27,27,Concerns about bodily functions,Health Hassles,3
21,Male,38,29,22,27,27,Dissatisfaction with academic performance,Academic Hassles,3
21,Male,38,29,22,27,27,Challenges with instructors,Academic Hassles,3
21,Male,38,29,22,27,27,Discontent with current academic responsibilities,Academic Hassles,4
21,Male,38,29,22,27,27,Concerns regarding academic transitions,Academic Hassles,3
21,Male,38,29,22,27,27,Difficulties with peers or classmates,Academic Hassles,2
21,Male,38,29,22,27,27,Challenges in managing group projects,Academic Hassles,4
21,Male,38,29,22,27,27,Getting late to class,Academic Hassles,3
20,Male,48,27,23,33,28,Misplacing or losing things,General Hassles,5
20,Male,48,27,23,33,28,Silly practical mistakes,General Hassles,4
20,Male,48,27,23,33,28,Trouble with pets,General Hassles,3
20,Male,48,27,23,33,28,Difficulties with friends,General Hassles,3
20,Male,48,27,23,33,28,Regrets over past decision/s,Inner Concerns,4
20,Male,48,27,23,33,28,Concerned about the meaning of life,Inner Concerns,5
20,Male,48,27,23,33,28,Being lonely,Inner Concerns,5
20,Male,48,27,23,33,28,Inability to express oneself,Inner Concerns,4
20,Male,48,27,23,33,28,Fear of rejection,Inner Concerns,4
20,Male,48,27,23,33,28,Trouble making decisions,Inner Concerns,5
20,Male,48,27,23,33,28,Physical appearance,Inner Concerns,3
20,Male,48,27,23,33,28,Not seeing people,Inner Concerns,3
20,Male,48,27,23,33,28,Troubling thoughts about one’s future,Inner Concerns,4
20,Male,48,27,23,33,28,Not enough personal energy,Inner Concerns,4
20,Male,48,27,23,33,28,Concerns about getting ahead,Inner Concerns,4
20,Male,48,27,23,33,28,Fear of confrontation,Inner Concerns,3
20,Male,48,27,23,33,28,Wasting time,Inner Concerns,5
20,Male,48,27,23,33,28,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",Financial Concerns,3
20,Male,48,27,23,33,28,Not enough money for wants (entertainment and recreation),Financial Concerns,4
20,Male,48,27,23,33,28,Concerns about owing money,Financial Concerns,2
20,Male,48,27,23,33,28,Concerns about money for emergencies,Financial Concerns,3
20,Male,48,27,23,33,28,Financial security,Financial Concerns,3
20,Male,48,27,23,33,28,Not enough time to do things one needs to,Time Pressures,4
20,Male,48,27,23,33,28,Too many responsibilities,Time Pressures,3
20,Male,48,27,23,33,28,Not getting enough rest,Time Pressures,3
20,Male,48,27,23,33,28,Too many interruptions,Time Pressures,4
20,Male,48,27,23,33,28,Not enough time for entertainment and recreation,Time Pressures,5
20,Male,48,27,23,33,28,Too many meetings,Time Pressures,3
20,Male,48,27,23,33,28,Social obligations,Time Pressures,3
20,Male,48,27,23,33,28,Concerns about meeting high standards,Time Pressures,5
20,Male,48,27,23,33,28,Noise,Time Pressures,4
20,Male,48,27,23,33,28,Pollution,Environmental Hassles,5
20,Male,48,27,23,33,28,Crime,Environmental Hassles,4
20,Male,48,27,23,33,28,Traffic,Environmental Hassles,4
20,Male,48,27,23,33,28,Concerns about news events,Environmental Hassles,3
20,Male,48,27,23,33,28,Rising prices of common goods,Environmental Hassles,5
20,Male,48,27,23,33,28,Concerns about accidents,Environmental Hassles,3
20,Male,48,27,23,33,28,Yardwork or outside home maintenance,Family Hassles,2
20,Male,48,27,23,33,28,Overloaded with family responsibilities,Family Hassles,2
20,Male,48,27,23,33,28,Home maintenance (inside),Family Hassles,2
20,Male,48,27,23,33,28,Concerns about medical treatment,Health Hassles,3
20,Male,48,27,23,33,28,Physical illness,Health Hassles,3
20,Male,48,27,23,33,28,Side effects of medication,Health Hassles,3
20,Male,48,27,23,33,28,Concerns about health in general,Health Hassles,3
20,Male,48,27,23,33,28,Concerns about bodily functions,Health Hassles,4
20,Male,48,27,23,33,28,Dissatisfaction with academic performance,Academic Hassles,5
20,Male,48,27,23,33,28,Challenges with instructors,Academic Hassles,4
20,Male,48,27,23,33,28,Discontent with current academic responsibilities,Academic Hassles,4
20,Male,48,27,23,33,28,Concerns regarding academic transitions,Academic Hassles,2
20,Male,48,27,23,33,28,Difficulties with peers or classmates,Academic Hassles,3
20,Male,48,27,23,33,28,Challenges in managing group projects,Academic Hassles,2
20,Male,48,27,23,33,28,Getting late to class,Academic Hassles,1
21,Male,36,27,18,31,32,Misplacing or losing things,General Hassles,2
21,Male,36,27,18,31,32,Silly practical mistakes,General Hassles,3
21,Male,36,27,18,31,32,Trouble with pets,General Hassles,3
21,Male,36,27,18,31,32,Difficulties with friends,General Hassles,4
21,Male,36,27,18,31,32,Regrets over past decision/s,Inner Concerns,5
21,Male,36,27,18,31,32,Concerned about the meaning of life,Inner Concerns,3
21,Male,36,27,18,31,32,Being lonely,Inner Concerns,3
21,Male,36,27,18,31,32,Inability to express oneself,Inner Concerns,4
21,Male,36,27,18,31,32,Fear of rejection,Inner Concerns,3
21,Male,36,27,18,31,32,Trouble making decisions,Inner Concerns,3
21,Male,36,27,18,31,32,Physical appearance,Inner Concerns,3
21,Male,36,27,18,31,32,Not seeing people,Inner Concerns,3
21,Male,36,27,18,31,32,Troubling thoughts about one’s future,Inner Concerns,5
21,Male,36,27,18,31,32,Not enough personal energy,Inner Concerns,2
21,Male,36,27,18,31,32,Concerns about getting ahead,Inner Concerns,4
21,Male,36,27,18,31,32,Fear of confrontation,Inner Concerns,3
21,Male,36,27,18,31,32,Wasting time,Inner Concerns,5
21,Male,36,27,18,31,32,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",Financial Concerns,5
21,Male,36,27,18,31,32,Not enough money for wants (entertainment and recreation),Financial Concerns,3
21,Male,36,27,18,31,32,Concerns about owing money,Financial Concerns,4
21,Male,36,27,18,31,32,Concerns about money for emergencies,Financial Concerns,4
21,Male,36,27,18,31,32,Financial security,Financial Concerns,3
21,Male,36,27,18,31,32,Not enough time to do things one needs to,Time Pressures,4
21,Male,36,27,18,31,32,Too many responsibilities,Time Pressures,5
21,Male,36,27,18,31,32,Not getting enough rest,Time Pressures,5
21,Male,36,27,18,31,32,Too many interruptions,Time Pressures,4
21,Male,36,27,18,31,32,Not enough time for entertainment and recreation,Time Pressures,2
21,Male,36,27,18,31,32,Too many meetings,Time Pressures,3
21,Male,36,27,18,31,32,Social obligations,Time Pressures,4
21,Male,36,27,18,31,32,Concerns about meeting high standards,Time Pressures,3
21,Male,36,27,18,31,32,Noise,Time Pressures,2
21,Male,36,27,18,31,32,Pollution,Environmental Hassles,5
21,Male,36,27,18,31,32,Crime,Environmental Hassles,5
21,Male,36,27,18,31,32,Traffic,Environmental Hassles,4
21,Male,36,27,18,31,32,Concerns about news events,Environmental Hassles,4
21,Male,36,27,18,31,32,Rising prices of common goods,Environmental Hassles,4
21,Male,36,27,18,31,32,Concerns about accidents,Environmental Hassles,5
21,Male,36,27,18,31,32,Yardwork or outside home maintenance,Family Hassles,1
21,Male,36,27,18,31,32,Overloaded with family responsibilities,Family Hassles,2
21,Male,36,27,18,31,32,Home maintenance (inside),Family Hassles,1
21,Male,36,27,18,31,32,Concerns about medical treatment,Health Hassles,5
21,Male,36,27,18,31,32,Physical illness,Health Hassles,5
21,Male,36,27,18,31,32,Side effects of medication,Health Hassles,3
21,Male,36,27,18,31,32,Concerns about health in general,Health Hassles,5
21,Male,36,27,18,31,32,Concerns about bodily functions,Health Hassles,5
21,Male,36,27,18,31,32,Dissatisfaction with academic performance,Academic Hassles,5
21,Male,36,27,18,31,32,Challenges with instructors,Academic Hassles,4
21,Male,36,27,18,31,32,Discontent with current academic responsibilities,Academic Hassles,3
21,Male,36,27,18,31,32,Concerns regarding academic transitions,Academic Hassles,3
21,Male,36,27,18,31,32,Difficulties with peers or classmates,Academic Hassles,4
21,Male,36,27,18,31,32,Challenges in managing group projects,Academic Hassles,4
21,Male,36,27,18,31,32,Getting late to class,Academic Hassles,3
21,Male,33,25,20,28,19,Misplacing or losing things,General Hassles,1
21,Male,33,25,20,28,19,Silly practical mistakes,General Hassles,2
21,Male,33,25,20,28,19,Trouble with pets,General Hassles,1
21,Male,33,25,20,28,19,Difficulties with friends,General Hassles,3
21,Male,33,25,20,28,19,Regrets over past decision/s,Inner Concerns,3
21,Male,33,25,20,28,19,Concerned about the meaning of life,Inner Concerns,2
21,Male,33,25,20,28,19,Being lonely,Inner Concerns,1
21,Male,33,25,20,28,19,Inability to express oneself,Inner Concerns,2
21,Male,33,25,20,28,19,Fear of rejection,Inner Concerns,2
21,Male,33,25,20,28,19,Trouble making decisions,Inner Concerns,2
21,Male,33,25,20,28,19,Physical appearance,Inner Concerns,1
21,Male,33,25,20,28,19,Not seeing people,Inner Concerns,1
21,Male,33,25,20,28,19,Troubling thoughts about one’s future,Inner Concerns,2
21,Male,33,25,20,28,19,Not enough personal energy,Inner Concerns,1
21,Male,33,25,20,28,19,Concerns about getting ahead,Inner Concerns,1
21,Male,33,25,20,28,19,Fear of confrontation,Inner Concerns,2
21,Male,33,25,20,28,19,Wasting time,Inner Concerns,2
21,Male,33,25,20,28,19,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",Financial Concerns,1
21,Male,33,25,20,28,19,Not enough money for wants (entertainment and recreation),Financial Concerns,1
21,Male,33,25,20,28,19,Concerns about owing money,Financial Concerns,1
21,Male,33,25,20,28,19,Concerns about money for emergencies,Financial Concerns,1
21,Male,33,25,20,28,19,Financial security,Financial Concerns,2
21,Male,33,25,20,28,19,Not enough time to do things one needs to,Time Pressures,3
21,Male,33,25,20,28,19,Too many responsibilities,Time Pressures,2
21,Male,33,25,20,28,19,Not getting enough rest,Time Pressures,2
21,Male,33,25,20,28,19,Too many interruptions,Time Pressures,2
21,Male,33,25,20,28,19,Not enough time for entertainment and recreation,Time Pressures,1
21,Male,33,25,20,28,19,Too many meetings,Time Pressures,1
21,Male,33,25,20,28,19,Social obligations,Time Pressures,2
21,Male,33,25,20,28,19,Concerns about meeting high standards,Time Pressures,2
21,Male,33,25,20,28,19,Noise,Time Pressures,1
21,Male,33,25,20,28,19,Pollution,Environmental Hassles,3
21,Male,33,25,20,28,19,Crime,Environmental Hassles,2
21,Male,33,25,20,28,19,Traffic,Environmental Hassles,2
21,Male,33,25,20,28,19,Concerns about news events,Environmental Hassles,1
21,Male,33,25,20,28,19,Rising prices of common goods,Environmental Hassles,3
21,Male,33,25,20,28,19,Concerns about accidents,Environmental Hassles,2
21,Male,33,25,20,28,19,Yardwork or outside home maintenance,Family Hassles,1
21,Male,33,25,20,28,19,Overloaded with family responsibilities,Family Hassles,1
21,Male,33,25,20,28,19,Home maintenance (inside),Family Hassles,2
21,Male,33,25,20,28,19,Concerns about medical treatment,Health Hassles,1
21,Male,33,25,20,28,19,Physical illness,Health Hassles,1
21,Male,33,25,20,28,19,Side effects of medication,Health Hassles,1
21,Male,33,25,20,28,19,Concerns about health in general,Health Hassles,2
21,Male,33,25,20,28,19,Concerns about bodily functions,Health Hassles,2
21,Male,33,25,20,28,19,Dissatisfaction with academic performance,Academic Hassles,3
21,Male,33,25,20,28,19,Challenges with instructors,Academic Hassles,2
21,Male,33,25,20,28,19,Discontent with current academic responsibilities,Academic Hassles,2
21,Male,33,25,20,28,19,Concerns regarding academic transitions,Academic Hassles,2
21,Male,33,25,20,28,19,Difficulties with peers or classmates,Academic Hassles,2
21,Male,33,25,20,28,19,Challenges in managing group projects,Academic Hassles,1
21,Male,33,25,20,28,19,Getting late to class,Academic Hassles,2
20,Female,40,26,23,25,28,Misplacing or losing things,General Hassles,1
20,Female,40,26,23,25,28,Silly practical mistakes,General Hassles,2
20,Female,40,26,23,25,28,Trouble with pets,General Hassles,5
20,Female,40,26,23,25,28,Difficulties with friends,General Hassles,3
20,Female,40,26,23,25,28,Regrets over past decision/s,Inner Concerns,5
20,Female,40,26,23,25,28,Concerned about the meaning of life,Inner Concerns,3
20,Female,40,26,23,25,28,Being lonely,Inner Concerns,2
20,Female,40,26,23,25,28,Inability to express oneself,Inner Concerns,5
20,Female,40,26,23,25,28,Fear of rejection,Inner Concerns,5
20,Female,40,26,23,25,28,Trouble making decisions,Inner Concerns,4
20,Female,40,26,23,25,28,Physical appearance,Inner Concerns,3
20,Female,40,26,23,25,28,Not seeing people,Inner Concerns,2
20,Female,40,26,23,25,28,Troubling thoughts about one’s future,Inner Concerns,5
20,Female,40,26,23,25,28,Not enough personal energy,Inner Concerns,3
20,Female,40,26,23,25,28,Concerns about getting ahead,Inner Concerns,5
20,Female,40,26,23,25,28,Fear of confrontation,Inner Concerns,2
20,Female,40,26,23,25,28,Wasting time,Inner Concerns,2
20,Female,40,26,23,25,28,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",Financial Concerns,1
20,Female,40,26,23,25,28,Not enough money for wants (entertainment and recreation),Financial Concerns,2
20,Female,40,26,23,25,28,Concerns about owing money,Financial Concerns,1
20,Female,40,26,23,25,28,Concerns about money for emergencies,Financial Concerns,1
20,Female,40,26,23,25,28,Financial security,Financial Concerns,2
20,Female,40,26,23,25,28,Not enough time to do things one needs to,Time Pressures,3
20,Female,40,26,23,25,28,Too many responsibilities,Time Pressures,3
20,Female,40,26,23,25,28,Not getting enough rest,Time Pressures,4
20,Female,40,26,23,25,28,Too many interruptions,Time Pressures,3
20,Female,40,26,23,25,28,Not enough time for entertainment and recreation,Time Pressures,2
20,Female,40,26,23,25,28,Too many meetings,Time Pressures,2
20,Female,40,26,23,25,28,Social obligations,Time Pressures,3
20,Female,40,26,23,25,28,Concerns about meeting high standards,Time Pressures,5
20,Female,40,26,23,25,28,Noise,Time Pressures,1
20,Female,40,26,23,25,28,Pollution,Environmental Hassles,2
20,Female,40,26,23,25,28,Crime,Environmental Hassles,2
20,Female,40,26,23,25,28,Traffic,Environmental Hassles,3
20,Female,40,26,23,25,28,Concerns about news events,Environmental Hassles,2
20,Female,40,26,23,25,28,Rising prices of common goods,Environmental Hassles,3
20,Female,40,26,23,25,28,Concerns about accidents,Environmental Hassles,3
20,Female,40,26,23,25,28,Yardwork or outside home maintenance,Family Hassles,1
20,Female,40,26,23,25,28,Overloaded with family responsibilities,Family Hassles,1
20,Female,40,26,23,25,28,Home maintenance (inside),Family Hassles,1
20,Female,40,26,23,25,28,Concerns about medical treatment,Health Hassles,1
20,Female,40,26,23,25,28,Physical illness,Health Hassles,1
20,Female,40,26,23,25,28,Side effects of medication,Health Hassles,2
20,Female,40,26,23,25,28,Concerns about health in general,Health Hassles,2
20,Female,40,26,23,25,28,Concerns about bodily functions,Health Hassles,2
20,Female,40,26,23,25,28,Dissatisfaction with academic performance,Academic Hassles,5
20,Female,40,26,23,25,28,Challenges with instructors,Academic Hassles,3
20,Female,40,26,23,25,28,Discontent with current academic responsibilities,Academic Hassles,5
20,Female,40,26,23,25,28,Concerns regarding academic transitions,Academic Hassles,4
20,Female,40,26,23,25,28,Difficulties with peers or classmates,Academic Hassles,3
20,Female,40,26,23,25,28,Challenges in managing group projects,Academic Hassles,3
20,Female,40,26,23,25,28,Getting late to class,Academic Hassles,1
22,Male,33,33,26,37,17,Misplacing or losing things,General Hassles,3
22,Male,33,33,26,37,17,Silly practical mistakes,General Hassles,3
22,Male,33,33,26,37,17,Trouble with pets,General Hassles,1
22,Male,33,33,26,37,17,Difficulties with friends,General Hassles,1
22,Male,33,33,26,37,17,Regrets over past decision/s,Inner Concerns,3
22,Male,33,33,26,37,17,Concerned about the meaning of life,Inner Concerns,2
22,Male,33,33,26,37,17,Being lonely,Inner Concerns,1
22,Male,33,33,26,37,17,Inability to express oneself,Inner Concerns,1
22,Male,33,33,26,37,17,Fear of rejection,Inner Concerns,3
22,Male,33,33,26,37,17,Trouble making decisions,Inner Concerns,2
22,Male,33,33,26,37,17,Physical appearance,Inner Concerns,3
22,Male,33,33,26,37,17,Not seeing people,Inner Concerns,2
22,Male,33,33,26,37,17,Troubling thoughts about one’s future,Inner Concerns,3
22,Male,33,33,26,37,17,Not enough personal energy,Inner Concerns,2
22,Male,33,33,26,37,17,Concerns about getting ahead,Inner Concerns,2
22,Male,33,33,26,37,17,Fear of confrontation,Inner Concerns,2
22,Male,33,33,26,37,17,Wasting time,Inner Concerns,3
22,Male,33,33,26,37,17,"Not enough money for basic necessities (food, clothing, transportation, housing, healthcare etc.)",Financial Concerns,1
22,Male,33,33,26,37,17,Not enough money for wants (entertainment and recreation),Financial Concerns,1
22,Male,33,33,26,37,17,Concerns about owing money,Financial Concerns,2
22,Male,33,33,26,37,17,Concerns about money for emergencies,Financial Concerns,1
22,Male,33,33,26,37,17,Financial security,Financial Concerns,1
22,Male,33,33,26,37,17,Not enough time to do things one needs to,Time Pressures,3
22,Male,33,33,26,37,17,Too many responsibilities,Time Pressures,2
22,Male,33,33,26,37,17,Not getting enough rest,Time Pressures,2
22,Male,33,33,26,37,17,Too many interruptions,Time Pressures,2
22,Male,33,33,26,37,17,Not enough time for entertainment and recreation,Time Pressures,2
22,Male,33,33,26,37,17,Too many meetings,Time Pressures,1
22,Male,33,33,26,37,17,Social obligations,Time Pressures,1
22,Male,33,33,26,37,17,Concerns about meeting high standards,Time Pressures,2
22,Male,33,33,26,37,17,Noise,Time Pressures,2
22,Male,33,33,26,37,17,Pollution,Environmental Hassles,3
22,Male,33,33,26,37,17,Crime,Environmental Hassles,3
22,Male,33,33,26,37,17,Traffic,Environmental Hassles,4
22,Male,33,33,26,37,17,Concerns about news events,Environmental Hassles,3
22,Male,33,33,26,37,17,Rising prices of common goods,Environmental Hassles,4
22,Male,33,33,26,37,17,Concerns about accidents,Environmental Hassles,2
